ATC_CODE,Dataset_source,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
N02CA52,Drugbank,N,N02,N02C,N02CA,N02CA52
N02CA52,HEP,N,N02,N02C,N02CA,N02CA52
N02CA52,HIV,N,N02,N02C,N02CA,N02CA52
N02CA52,KEGG,N,N02,N02C,N02CA,N02CA52
N02CA52,ONC_HIGH,N,N02,N02C,N02CA,N02CA52
N02CA72,Corpus_2011,N,N02,N02C,N02CA,N02CA72
N02CA72,Corpus_2013,N,N02,N02C,N02CA,N02CA72
N02CA72,Drugbank,N,N02,N02C,N02CA,N02CA72
N02CA72,HEP,N,N02,N02C,N02CA,N02CA72
N02CA72,HIV,N,N02,N02C,N02CA,N02CA72
N02CA72,ONC_HIGH,N,N02,N02C,N02CA,N02CA72
N02CC01,Corpus_2011,N,N02,N02C,N02CC,N02CC01
N02CC01,Corpus_2013,N,N02,N02C,N02CC,N02CC01
N02CC01,DanishDB,N,N02,N02C,N02CC,N02CC01
N02CC01,Drugbank,N,N02,N02C,N02CC,N02CC01
N02CC01,HEP,N,N02,N02C,N02CC,N02CC01
N02CC01,HIV,N,N02,N02C,N02CC,N02CC01
N02CC01,KEGG,N,N02,N02C,N02CC,N02CC01
N02CC01,NDFRT,N,N02,N02C,N02CC,N02CC01
N02CC01,ONC_HIGH,N,N02,N02C,N02CC,N02CC01
N02CC01,Twosides,N,N02,N02C,N02CC,N02CC01
N02CC02,Corpus_2011,N,N02,N02C,N02CC,N02CC02
N02CC02,Corpus_2013,N,N02,N02C,N02CC,N02CC02
N02CC02,DanishDB,N,N02,N02C,N02CC,N02CC02
N02CC02,Drugbank,N,N02,N02C,N02CC,N02CC02
N02CC02,HEP,N,N02,N02C,N02CC,N02CC02
N02CC02,KEGG,N,N02,N02C,N02CC,N02CC02
N02CC02,Twosides,N,N02,N02C,N02CC,N02CC02
N02CC05,Corpus_2011,N,N02,N02C,N02CC,N02CC05
N02CC05,Corpus_2013,N,N02,N02C,N02CC,N02CC05
N02CC05,DanishDB,N,N02,N02C,N02CC,N02CC05
N02CC05,Drugbank,N,N02,N02C,N02CC,N02CC05
N02CC05,HEP,N,N02,N02C,N02CC,N02CC05
N02CC05,HIV,N,N02,N02C,N02CC,N02CC05
N02CC05,KEGG,N,N02,N02C,N02CC,N02CC05
N02CC05,NDFRT,N,N02,N02C,N02CC,N02CC05
N02CC05,NLM_corpus,N,N02,N02C,N02CC,N02CC05
N02CC05,Twosides,N,N02,N02C,N02CC,N02CC05
N02CC07,Corpus_2011,N,N02,N02C,N02CC,N02CC07
N02CC07,Corpus_2013,N,N02,N02C,N02CC,N02CC07
N02CC07,DanishDB,N,N02,N02C,N02CC,N02CC07
N02CC07,Drugbank,N,N02,N02C,N02CC,N02CC07
N02CC07,HEP,N,N02,N02C,N02CC,N02CC07
N02CC07,KEGG,N,N02,N02C,N02CC,N02CC07
N02CC07,NDFRT,N,N02,N02C,N02CC,N02CC07
N02CC07,Twosides,N,N02,N02C,N02CC,N02CC07
N03AB01,Corpus_2011,N,N03,N03A,N03AB,N03AB01
N03AB01,Corpus_2013,N,N03,N03A,N03AB,N03AB01
N03AB01,Drugbank,N,N03,N03A,N03AB,N03AB01
N03AB01,KEGG,N,N03,N03A,N03AB,N03AB01
N03AB01,NDFRT,N,N03,N03A,N03AB,N03AB01
N03AD01,Corpus_2011,N,N03,N03A,N03AD,N03AD01
N03AD01,Corpus_2013,N,N03,N03A,N03AD,N03AD01
N03AD01,DanishDB,N,N03,N03A,N03AD,N03AD01
N03AD01,Drugbank,N,N03,N03A,N03AD,N03AD01
N03AD01,HEP,N,N03,N03A,N03AD,N03AD01
N03AD01,HIV,N,N03,N03A,N03AD,N03AD01
N03AD01,KEGG,N,N03,N03A,N03AD,N03AD01
N03AD01,Twosides,N,N03,N03A,N03AD,N03AD01
N03AD51,Corpus_2011,N,N03,N03A,N03AD,N03AD51
N03AD51,Corpus_2013,N,N03,N03A,N03AD,N03AD51
N03AD51,Drugbank,N,N03,N03A,N03AD,N03AD51
N03AD51,HEP,N,N03,N03A,N03AD,N03AD51
N03AD51,HIV,N,N03,N03A,N03AD,N03AD51
N03AE01,Corpus_2011,N,N03,N03A,N03AE,N03AE01
N03AE01,Corpus_2013,N,N03,N03A,N03AE,N03AE01
N03AE01,DanishDB,N,N03,N03A,N03AE,N03AE01
N03AE01,Drugbank,N,N03,N03A,N03AE,N03AE01
N03AE01,HEP,N,N03,N03A,N03AE,N03AE01
N03AE01,HIV,N,N03,N03A,N03AE,N03AE01
N03AE01,KEGG,N,N03,N03A,N03AE,N03AE01
N03AE01,NDFRT,N,N03,N03A,N03AE,N03AE01
N03AE01,ONC_NI,N,N03,N03A,N03AE,N03AE01
N03AE01,PK_corpus,N,N03,N03A,N03AE,N03AE01
N03AE01,Twosides,N,N03,N03A,N03AE,N03AE01
N03AG06,Corpus_2011,N,N03,N03A,N03AG,N03AG06
N03AG06,Corpus_2013,N,N03,N03A,N03AG,N03AG06
N03AG06,Drugbank,N,N03,N03A,N03AG,N03AG06
N03AG06,HEP,N,N03,N03A,N03AG,N03AG06
N03AG06,HIV,N,N03,N03A,N03AG,N03AG06
N03AG06,KEGG,N,N03,N03A,N03AG,N03AG06
N03AG06,Twosides,N,N03,N03A,N03AG,N03AG06
N03AX07,Corpus_2011,N,N03,N03A,N03AX,N03AX07
N03AX07,Corpus_2013,N,N03,N03A,N03AX,N03AX07
N03AX07,Drugbank,N,N03,N03A,N03AX,N03AX07
N03AX07,KEGG,N,N03,N03A,N03AX,N03AX07
N03AX10,Corpus_2011,N,N03,N03A,N03AX,N03AX10
N03AX10,Corpus_2013,N,N03,N03A,N03AX,N03AX10
N03AX10,Drugbank,N,N03,N03A,N03AX,N03AX10
N03AX10,KEGG,N,N03,N03A,N03AX,N03AX10
N03AX10,NDFRT,N,N03,N03A,N03AX,N03AX10
N03AX10,PK_corpus,N,N03,N03A,N03AX,N03AX10
N03AX10,Twosides,N,N03,N03A,N03AX,N03AX10
N03AX11,Corpus_2011,N,N03,N03A,N03AX,N03AX11
N03AX11,Corpus_2013,N,N03,N03A,N03AX,N03AX11
N03AX11,DanishDB,N,N03,N03A,N03AX,N03AX11
N03AX11,Drugbank,N,N03,N03A,N03AX,N03AX11
N03AX11,HEP,N,N03,N03A,N03AX,N03AX11
N03AX11,HIV,N,N03,N03A,N03AX,N03AX11
N03AX11,KEGG,N,N03,N03A,N03AX,N03AX11
N03AX11,NDFRT,N,N03,N03A,N03AX,N03AX11
N03AX11,Twosides,N,N03,N03A,N03AX,N03AX11
N03AA03,Corpus_2011,N,N03,N03A,N03AA,N03AA03
N03AA03,Corpus_2013,N,N03,N03A,N03AA,N03AA03
N03AA03,DanishDB,N,N03,N03A,N03AA,N03AA03
N03AA03,Drugbank,N,N03,N03A,N03AA,N03AA03
N03AA03,HEP,N,N03,N03A,N03AA,N03AA03
N03AA03,HIV,N,N03,N03A,N03AA,N03AA03
N03AA03,KEGG,N,N03,N03A,N03AA,N03AA03
N03AA03,NDFRT,N,N03,N03A,N03AA,N03AA03
N03AA03,Twosides,N,N03,N03A,N03AA,N03AA03
N04AB02,Corpus_2011,N,N04,N04A,N04AB,N04AB02
N04AB02,Corpus_2013,N,N04,N04A,N04AB,N04AB02
N04AB02,DanishDB,N,N04,N04A,N04AB,N04AB02
N04AB02,Drugbank,N,N04,N04A,N04AB,N04AB02
N04AB02,HEP,N,N04,N04A,N04AB,N04AB02
N04AB02,KEGG,N,N04,N04A,N04AB,N04AB02
N04BA01,Corpus_2011,N,N04,N04B,N04BA,N04BA01
N04BA01,Corpus_2013,N,N04,N04B,N04BA,N04BA01
N04BA01,Drugbank,N,N04,N04B,N04BA,N04BA01
N04BA01,HIV,N,N04,N04B,N04BA,N04BA01
N04BA01,KEGG,N,N04,N04B,N04BA,N04BA01
N04BA01,NDFRT,N,N04,N04B,N04BA,N04BA01
N04BA01,PK_corpus,N,N04,N04B,N04BA,N04BA01
N04BA01,Twosides,N,N04,N04B,N04BA,N04BA01
N04BA02,Corpus_2011,N,N04,N04B,N04BA,N04BA02
N04BA02,Corpus_2013,N,N04,N04B,N04BA,N04BA02
N04BA02,DanishDB,N,N04,N04B,N04BA,N04BA02
N04BA02,Drugbank,N,N04,N04B,N04BA,N04BA02
N04BA02,HIV,N,N04,N04B,N04BA,N04BA02
N04BA02,KEGG,N,N04,N04B,N04BA,N04BA02
N04BA02,PK_corpus,N,N04,N04B,N04BA,N04BA02
N04BA03,Corpus_2011,N,N04,N04B,N04BA,N04BA03
N04BA03,Corpus_2013,N,N04,N04B,N04BA,N04BA03
N04BA03,DanishDB,N,N04,N04B,N04BA,N04BA03
N04BA03,Drugbank,N,N04,N04B,N04BA,N04BA03
N04BA03,HIV,N,N04,N04B,N04BA,N04BA03
N04BA03,KEGG,N,N04,N04B,N04BA,N04BA03
N04BA03,PK_corpus,N,N04,N04B,N04BA,N04BA03
N04BB01,Corpus_2011,N,N04,N04B,N04BB,N04BB01
N04BB01,Corpus_2013,N,N04,N04B,N04BB,N04BB01
N04BB01,Drugbank,N,N04,N04B,N04BB,N04BB01
N04BB01,HEP,N,N04,N04B,N04BB,N04BB01
N04BB01,HIV,N,N04,N04B,N04BB,N04BB01
N04BB01,KEGG,N,N04,N04B,N04BB,N04BB01
N04BB01,NDFRT,N,N04,N04B,N04BB,N04BB01
N04BB01,Twosides,N,N04,N04B,N04BB,N04BB01
N04BC01,Corpus_2011,N,N04,N04B,N04BC,N04BC01
N04BC01,Corpus_2013,N,N04,N04B,N04BC,N04BC01
N04BC01,DanishDB,N,N04,N04B,N04BC,N04BC01
N04BC01,Drugbank,N,N04,N04B,N04BC,N04BC01
N04BC01,HEP,N,N04,N04B,N04BC,N04BC01
N04BC01,KEGG,N,N04,N04B,N04BC,N04BC01
N04BC01,NDFRT,N,N04,N04B,N04BC,N04BC01
N04BC01,Twosides,N,N04,N04B,N04BC,N04BC01
N04BC07,Corpus_2011,N,N04,N04B,N04BC,N04BC07
N04BC07,Corpus_2013,N,N04,N04B,N04BC,N04BC07
N04BC07,DanishDB,N,N04,N04B,N04BC,N04BC07
N04BC07,Drugbank,N,N04,N04B,N04BC,N04BC07
N04BC07,HIV,N,N04,N04B,N04BC,N04BC07
N04BC07,KEGG,N,N04,N04B,N04BC,N04BC07
N04BC07,NDFRT,N,N04,N04B,N04BC,N04BC07
N04BC07,Twosides,N,N04,N04B,N04BC,N04BC07
N04AA01,Corpus_2011,N,N04,N04A,N04AA,N04AA01
N04AA01,Corpus_2013,N,N04,N04A,N04AA,N04AA01
N04AA01,Drugbank,N,N04,N04A,N04AA,N04AA01
N04AA01,KEGG,N,N04,N04A,N04AA,N04AA01
N04AA01,NDFRT,N,N04,N04A,N04AA,N04AA01
N04AA01,Twosides,N,N04,N04A,N04AA,N04AA01
N04AA05,Corpus_2011,N,N04,N04A,N04AA,N04AA05
N04AA05,Corpus_2013,N,N04,N04A,N04AA,N04AA05
N04AA05,CredibleMeds,N,N04,N04A,N04AA,N04AA05
N04AA05,Drugbank,N,N04,N04A,N04AA,N04AA05
N04AA05,KEGG,N,N04,N04A,N04AA,N04AA05
N04AA05,NDFRT,N,N04,N04A,N04AA,N04AA05
N05AF03,Corpus_2011,N,N05,N05A,N05AF,N05AF03
N05AF03,Corpus_2013,N,N05,N05A,N05AF,N05AF03
N05AF03,Drugbank,N,N05,N05A,N05AF,N05AF03
N05AF03,HEP,N,N05,N05A,N05AF,N05AF03
N05AF03,KEGG,N,N05,N05A,N05AF,N05AF03
N05AF03,NDFRT,N,N05,N05A,N05AF,N05AF03
N05AF03,Twosides,N,N05,N05A,N05AF,N05AF03
N05AH01,Corpus_2011,N,N05,N05A,N05AH,N05AH01
N05AH01,Corpus_2013,N,N05,N05A,N05AH,N05AH01
N05AH01,DanishDB,N,N05,N05A,N05AH,N05AH01
N05AH01,Drugbank,N,N05,N05A,N05AH,N05AH01
N05AH01,KEGG,N,N05,N05A,N05AH,N05AH01
N05AH01,NDFRT,N,N05,N05A,N05AH,N05AH01
N05AH01,Twosides,N,N05,N05A,N05AH,N05AH01
N05CA16,Corpus_2011,N,N05,N05C,N05CA,N05CA16
N05CA16,Corpus_2013,N,N05,N05C,N05CA,N05CA16
N05CA16,Drugbank,N,N05,N05C,N05CA,N05CA16
N05CA16,KEGG,N,N05,N05C,N05CA,N05CA16
N05CA16,NDFRT,N,N05,N05C,N05CA,N05CA16
N05CB01,Corpus_2011,N,N05,N05C,N05CB,N05CB01
N05CB01,Corpus_2013,N,N05,N05C,N05CB,N05CB01
N05CB01,Drugbank,N,N05,N05C,N05CB,N05CB01
N05CB01,HEP,N,N05,N05C,N05CB,N05CB01
N05CB01,HIV,N,N05,N05C,N05CB,N05CB01
N05CB01,NLM_corpus,N,N05,N05C,N05CB,N05CB01
N05CB01,PK_corpus,N,N05,N05C,N05CB,N05CB01
N05CF04,Corpus_2011,N,N05,N05C,N05CF,N05CF04
N05CF04,Corpus_2013,N,N05,N05C,N05CF,N05CF04
N05CF04,Drugbank,N,N05,N05C,N05CF,N05CF04
N05CF04,KEGG,N,N05,N05C,N05CF,N05CF04
N05CF04,NDFRT,N,N05,N05C,N05CF,N05CF04
N05CF04,Twosides,N,N05,N05C,N05CF,N05CF04
N05CM05,Corpus_2011,N,N05,N05C,N05CM,N05CM05
N05CM05,Corpus_2013,N,N05,N05C,N05CM,N05CM05
N05CM05,Drugbank,N,N05,N05C,N05CM,N05CM05
N05CM05,KEGG,N,N05,N05C,N05CM,N05CM05
N05CM05,NDFRT,N,N05,N05C,N05CM,N05CM05
N05CM05,Twosides,N,N05,N05C,N05CM,N05CM05
N06AG02,Corpus_2011,N,N06,N06A,N06AG,N06AG02
N06AG02,Corpus_2013,N,N06,N06A,N06AG,N06AG02
N06AG02,DanishDB,N,N06,N06A,N06AG,N06AG02
N06AG02,Drugbank,N,N06,N06A,N06AG,N06AG02
N06AG02,HEP,N,N06,N06A,N06AG,N06AG02
N06AG02,KEGG,N,N06,N06A,N06AG,N06AG02
N06AG02,Twosides,N,N06,N06A,N06AG,N06AG02
N06BA01,Corpus_2011,N,N06,N06B,N06BA,N06BA01
N06BA01,Corpus_2013,N,N06,N06B,N06BA,N06BA01
N06BA01,Drugbank,N,N06,N06B,N06BA,N06BA01
N06BA01,HEP,N,N06,N06B,N06BA,N06BA01
N06BA01,HIV,N,N06,N06B,N06BA,N06BA01
N06BA01,KEGG,N,N06,N06B,N06BA,N06BA01
N06BA01,NDFRT,N,N06,N06B,N06BA,N06BA01
N06BA01,ONC_HIGH,N,N06,N06B,N06BA,N06BA01
N06BA01,Twosides,N,N06,N06B,N06BA,N06BA01
N06BA02,Corpus_2011,N,N06,N06B,N06BA,N06BA02
N06BA02,Corpus_2013,N,N06,N06B,N06BA,N06BA02
N06BA02,DanishDB,N,N06,N06B,N06BA,N06BA02
N06BA02,Drugbank,N,N06,N06B,N06BA,N06BA02
N06BA02,HEP,N,N06,N06B,N06BA,N06BA02
N06BA02,NDFRT,N,N06,N06B,N06BA,N06BA02
N06BA02,ONC_HIGH,N,N06,N06B,N06BA,N06BA02
N06BA02,Twosides,N,N06,N06B,N06BA,N06BA02
N06BA09,Corpus_2011,N,N06,N06B,N06BA,N06BA09
N06BA09,Corpus_2013,N,N06,N06B,N06BA,N06BA09
N06BA09,DanishDB,N,N06,N06B,N06BA,N06BA09
N06BA09,Drugbank,N,N06,N06B,N06BA,N06BA09
N06BA09,HEP,N,N06,N06B,N06BA,N06BA09
N06BA09,KEGG,N,N06,N06B,N06BA,N06BA09
N06BA09,ONC_HIGH,N,N06,N06B,N06BA,N06BA09
N06BA09,PK_corpus,N,N06,N06B,N06BA,N06BA09
N06BA09,Twosides,N,N06,N06B,N06BA,N06BA09
N06BC01,Corpus_2011,N,N06,N06B,N06BC,N06BC01
N06BC01,Corpus_2013,N,N06,N06B,N06BC,N06BC01
N06BC01,DanishDB,N,N06,N06B,N06BC,N06BC01
N06BC01,Drugbank,N,N06,N06B,N06BC,N06BC01
N06BC01,HIV,N,N06,N06B,N06BC,N06BC01
N06BC01,KEGG,N,N06,N06B,N06BC,N06BC01
N06BC01,PK_corpus,N,N06,N06B,N06BC,N06BC01
N06BC01,Twosides,N,N06,N06B,N06BC,N06BC01
N06AA11,Corpus_2011,N,N06,N06A,N06AA,N06AA11
N06AA11,Corpus_2013,N,N06,N06A,N06AA,N06AA11
N06AA11,Drugbank,N,N06,N06A,N06AA,N06AA11
N06AA11,KEGG,N,N06,N06A,N06AA,N06AA11
N06AA11,NDFRT,N,N06,N06A,N06AA,N06AA11
N06AA11,ONC_HIGH,N,N06,N06A,N06AA,N06AA11
N06AA11,Twosides,N,N06,N06A,N06AA,N06AA11
N06AA17,Corpus_2011,N,N06,N06A,N06AA,N06AA17
N06AA17,Drugbank,N,N06,N06A,N06AA,N06AA17
N06AA17,KEGG,N,N06,N06A,N06AA,N06AA17
N06AA17,NDFRT,N,N06,N06A,N06AA,N06AA17
N06AA17,Twosides,N,N06,N06A,N06AA,N06AA17
N07AB01,Corpus_2011,N,N07,N07A,N07AB,N07AB01
N07AB01,Corpus_2013,N,N07,N07A,N07AB,N07AB01
N07AB01,Drugbank,N,N07,N07A,N07AB,N07AB01
N07AB01,KEGG,N,N07,N07A,N07AB,N07AB01
N07AB01,Twosides,N,N07,N07A,N07AB,N07AB01
N07AX01,Corpus_2011,N,N07,N07A,N07AX,N07AX01
N07AX01,Corpus_2013,N,N07,N07A,N07AX,N07AX01
N07AX01,Drugbank,N,N07,N07A,N07AX,N07AX01
N07AX01,HEP,N,N07,N07A,N07AX,N07AX01
N07AX01,HIV,N,N07,N07A,N07AX,N07AX01
N07AX01,KEGG,N,N07,N07A,N07AX,N07AX01
N07AX01,Twosides,N,N07,N07A,N07AX,N07AX01
N07BA01,Corpus_2011,N,N07,N07B,N07BA,N07BA01
N07BA01,Corpus_2013,N,N07,N07B,N07BA,N07BA01
N07BA01,DanishDB,N,N07,N07B,N07BA,N07BA01
N07BA01,Drugbank,N,N07,N07B,N07BA,N07BA01
N07BA01,KEGG,N,N07,N07B,N07BA,N07BA01
N07BA01,Twosides,N,N07,N07B,N07BA,N07BA01
N07BB01,Corpus_2011,N,N07,N07B,N07BB,N07BB01
N07BB01,Corpus_2013,N,N07,N07B,N07BB,N07BB01
N07BB01,DanishDB,N,N07,N07B,N07BB,N07BB01
N07BB01,Drugbank,N,N07,N07B,N07BB,N07BB01
N07BB01,HEP,N,N07,N07B,N07BB,N07BB01
N07BB01,HIV,N,N07,N07B,N07BB,N07BB01
N07BB01,KEGG,N,N07,N07B,N07BB,N07BB01
N07BB01,NDFRT,N,N07,N07B,N07BB,N07BB01
N07BB01,PK_corpus,N,N07,N07B,N07BB,N07BB01
N07BB01,Twosides,N,N07,N07B,N07BB,N07BB01
N07BB03,Corpus_2011,N,N07,N07B,N07BB,N07BB03
N07BB03,Corpus_2013,N,N07,N07B,N07BB,N07BB03
N07BB03,HEP,N,N07,N07B,N07BB,N07BB03
N07BB03,HIV,N,N07,N07B,N07BB,N07BB03
N07BB03,KEGG,N,N07,N07B,N07BB,N07BB03
N07BB03,Twosides,N,N07,N07B,N07BB,N07BB03
N07BB04,Corpus_2011,N,N07,N07B,N07BB,N07BB04
N07BB04,Corpus_2013,N,N07,N07B,N07BB,N07BB04
N07BB04,DanishDB,N,N07,N07B,N07BB,N07BB04
N07BB04,Drugbank,N,N07,N07B,N07BB,N07BB04
N07BB04,HEP,N,N07,N07B,N07BB,N07BB04
N07BB04,HIV,N,N07,N07B,N07BB,N07BB04
N07BB04,KEGG,N,N07,N07B,N07BB,N07BB04
N07BB04,NDFRT,N,N07,N07B,N07BB,N07BB04
N07BB04,Twosides,N,N07,N07B,N07BB,N07BB04
N07BC04,Corpus_2011,N,N07,N07B,N07BC,N07BC04
N07BC04,Corpus_2013,N,N07,N07B,N07BC,N07BC04
N07BC04,Drugbank,N,N07,N07B,N07BC,N07BC04
N07BC04,HEP,N,N07,N07B,N07BC,N07BC04
N07BC04,KEGG,N,N07,N07B,N07BC,N07BC04
N07XX59,Corpus_2011,N,N07,N07X,N07XX,N07XX59
N07XX59,Corpus_2013,N,N07,N07X,N07XX,N07XX59
N07XX59,Drugbank,N,N07,N07X,N07XX,N07XX59
N07XX59,HEP,N,N07,N07X,N07XX,N07XX59
N07XX59,ONC_HIGH,N,N07,N07X,N07XX,N07XX59
P01BA01,Corpus_2011,P,P01,P01B,P01BA,P01BA01
P01BA01,Corpus_2013,P,P01,P01B,P01BA,P01BA01
P01BA01,Drugbank,P,P01,P01B,P01BA,P01BA01
P01BA01,HEP,P,P01,P01B,P01BA,P01BA01
P01BA01,HIV,P,P01,P01B,P01BA,P01BA01
P01BA01,KEGG,P,P01,P01B,P01BA,P01BA01
P01BA01,NDFRT,P,P01,P01B,P01BA,P01BA01
P01BA01,ONC_HIGH,P,P01,P01B,P01BA,P01BA01
P01BA01,Twosides,P,P01,P01B,P01BA,P01BA01
P01BC01,Corpus_2011,P,P01,P01B,P01BC,P01BC01
P01BC01,Corpus_2013,P,P01,P01B,P01BC,P01BC01
P01BC01,DanishDB,P,P01,P01B,P01BC,P01BC01
P01BC01,Drugbank,P,P01,P01B,P01BC,P01BC01
P01BC01,HEP,P,P01,P01B,P01BC,P01BC01
P01BC01,HIV,P,P01,P01B,P01BC,P01BC01
P01BC01,KEGG,P,P01,P01B,P01BC,P01BC01
P01BC01,NDFRT,P,P01,P01B,P01BC,P01BC01
P01BC01,Twosides,P,P01,P01B,P01BC,P01BC01
P01BC02,Corpus_2011,P,P01,P01B,P01BC,P01BC02
P01BC02,Corpus_2013,P,P01,P01B,P01BC,P01BC02
P01BC02,DanishDB,P,P01,P01B,P01BC,P01BC02
P01BC02,Drugbank,P,P01,P01B,P01BC,P01BC02
P01BC02,HEP,P,P01,P01B,P01BC,P01BC02
P01BC02,HIV,P,P01,P01B,P01BC,P01BC02
P01BC02,KEGG,P,P01,P01B,P01BC,P01BC02
P01BC02,NDFRT,P,P01,P01B,P01BC,P01BC02
P01BC02,Twosides,P,P01,P01B,P01BC,P01BC02
P01BD01,Corpus_2011,P,P01,P01B,P01BD,P01BD01
P01BD01,Corpus_2013,P,P01,P01B,P01BD,P01BD01
P01BD01,Drugbank,P,P01,P01B,P01BD,P01BD01
P01BD01,HEP,P,P01,P01B,P01BD,P01BD01
P01BD01,HIV,P,P01,P01B,P01BD,P01BD01
P01BD01,KEGG,P,P01,P01B,P01BD,P01BD01
P01BD01,NDFRT,P,P01,P01B,P01BD,P01BD01
P01BD01,Twosides,P,P01,P01B,P01BD,P01BD01
P01BD51,Corpus_2011,P,P01,P01B,P01BD,P01BD51
P01BD51,Corpus_2013,P,P01,P01B,P01BD,P01BD51
P01BD51,Drugbank,P,P01,P01B,P01BD,P01BD51
P01BD51,HEP,P,P01,P01B,P01BD,P01BD51
P01BD51,HIV,P,P01,P01B,P01BD,P01BD51
P01BD51,KEGG,P,P01,P01B,P01BD,P01BD51
P01BF02,Corpus_2011,P,P01,P01B,P01BF,P01BF02
P01BF02,Corpus_2013,P,P01,P01B,P01BF,P01BF02
P01BF02,Drugbank,P,P01,P01B,P01BF,P01BF02
P01BF02,HEP,P,P01,P01B,P01BF,P01BF02
P01BF02,HIV,P,P01,P01B,P01BF,P01BF02
P01BF04,Corpus_2011,P,P01,P01B,P01BF,P01BF04
P01BF04,Corpus_2013,P,P01,P01B,P01BF,P01BF04
P01BF04,Drugbank,P,P01,P01B,P01BF,P01BF04
P01BF04,HEP,P,P01,P01B,P01BF,P01BF04
P01BF04,HIV,P,P01,P01B,P01BF,P01BF04
P01BX01,Corpus_2011,P,P01,P01B,P01BX,P01BX01
P01BX01,Corpus_2013,P,P01,P01B,P01BX,P01BX01
P01BX01,Drugbank,P,P01,P01B,P01BX,P01BX01
P01BX01,HEP,P,P01,P01B,P01BX,P01BX01
P01BX01,HIV,P,P01,P01B,P01BX,P01BX01
P01BX01,KEGG,P,P01,P01B,P01BX,P01BX01
P01BX01,ONC_HIGH,P,P01,P01B,P01BX,P01BX01
P01CX01,Corpus_2011,P,P01,P01C,P01CX,P01CX01
P01CX01,Corpus_2013,P,P01,P01C,P01CX,P01CX01
P01CX01,Drugbank,P,P01,P01C,P01CX,P01CX01
P01CX01,HEP,P,P01,P01C,P01CX,P01CX01
P01CX01,HIV,P,P01,P01C,P01CX,P01CX01
P01CX01,KEGG,P,P01,P01C,P01CX,P01CX01
P01CX01,ONC_HIGH,P,P01,P01C,P01CX,P01CX01
P02CA03,Corpus_2011,P,P02,P02C,P02CA,P02CA03
P02CA03,Corpus_2013,P,P02,P02C,P02CA,P02CA03
P02CA03,Drugbank,P,P02,P02C,P02CA,P02CA03
P02CA03,HEP,P,P02,P02C,P02CA,P02CA03
P02CA03,HIV,P,P02,P02C,P02CA,P02CA03
P02CA03,KEGG,P,P02,P02C,P02CA,P02CA03
P02CA03,Twosides,P,P02,P02C,P02CA,P02CA03
P03AA04,Corpus_2011,P,P03,P03A,P03AA,P03AA04
P03AA04,Corpus_2013,P,P03,P03A,P03AA,P03AA04
P03AA04,Drugbank,P,P03,P03A,P03AA,P03AA04
P03AA04,HEP,P,P03,P03A,P03AA,P03AA04
P03AA04,HIV,P,P03,P03A,P03AA,P03AA04
P03AA04,KEGG,P,P03,P03A,P03AA,P03AA04
P03AA04,NDFRT,P,P03,P03A,P03AA,P03AA04
P03AA04,PK_corpus,P,P03,P03A,P03AA,P03AA04
P03AA04,Twosides,P,P03,P03A,P03AA,P03AA04
P03AA54,Corpus_2011,P,P03,P03A,P03AA,P03AA54
P03AA54,Corpus_2013,P,P03,P03A,P03AA,P03AA54
P03AA54,Drugbank,P,P03,P03A,P03AA,P03AA54
P03AA54,HEP,P,P03,P03A,P03AA,P03AA54
P03AA54,HIV,P,P03,P03A,P03AA,P03AA54
P03AA54,PK_corpus,P,P03,P03A,P03AA,P03AA54
R01AD13,Corpus_2011,R,R01,R01A,R01AD,R01AD13
R01AD13,Corpus_2013,R,R01,R01A,R01AD,R01AD13
R01AD13,Drugbank,R,R01,R01A,R01AD,R01AD13
R01AD13,HEP,R,R01,R01A,R01AD,R01AD13
R01AD13,HIV,R,R01,R01A,R01AD,R01AD13
R01AD13,KEGG,R,R01,R01A,R01AD,R01AD13
R01AD13,Twosides,R,R01,R01A,R01AD,R01AD13
R01AD60,Corpus_2011,R,R01,R01A,R01AD,R01AD60
R01AD60,Corpus_2013,R,R01,R01A,R01AD,R01AD60
R01AD60,Drugbank,R,R01,R01A,R01AD,R01AD60
R01AD60,ONC_NI,R,R01,R01A,R01AD,R01AD60
R01AX02,Corpus_2011,R,R01,R01A,R01AX,R01AX02
R01AX02,Corpus_2013,R,R01,R01A,R01AX,R01AX02
R01AX02,Drugbank,R,R01,R01A,R01AX,R01AX02
R01AX02,KEGG,R,R01,R01A,R01AX,R01AX02
R01AX02,Twosides,R,R01,R01A,R01AX,R01AX02
R01BA02,Corpus_2011,R,R01,R01B,R01BA,R01BA02
R01BA02,Corpus_2013,R,R01,R01B,R01BA,R01BA02
R01BA02,Drugbank,R,R01,R01B,R01BA,R01BA02
R01BA02,HEP,R,R01,R01B,R01BA,R01BA02
R01BA02,KEGG,R,R01,R01B,R01BA,R01BA02
R01BA02,NDFRT,R,R01,R01B,R01BA,R01BA02
R01BA02,ONC_HIGH,R,R01,R01B,R01BA,R01BA02
R01BA02,Twosides,R,R01,R01B,R01BA,R01BA02
R01BA52,Corpus_2011,R,R01,R01B,R01BA,R01BA52
R01BA52,Corpus_2013,R,R01,R01B,R01BA,R01BA52
R01BA52,DanishDB,R,R01,R01B,R01BA,R01BA52
R01BA52,Drugbank,R,R01,R01B,R01BA,R01BA52
